Date,open,high,low,close,volume,dividends,stock_splits,symbol
2010-03-24 00:00:00-04:00,6.84153662838718,6.918475518810411,6.837629092583793,6.893530368804932,597780400,0.0,0.0,AAPL
2010-03-25 00:00:00-04:00,6.940111943659173,6.9416150884831564,6.7997585042695015,6.8117804527282715,542284400,0.0,0.0,AAPL
2010-03-26 00:00:00-04:00,6.880906452769786,6.971068666458749,6.868884503264586,6.939512252807617,640875200,0.0,0.0,AAPL
2010-03-29 00:00:00-04:00,7.00262542656534,7.028771961236219,6.961150506006988,6.9842915534973145,540744400,0.0,0.0,AAPL
2010-03-30 00:00:00-04:00,7.110820479003854,7.137268768885871,7.040192726868982,7.088279724121094,527310000,0.0,0.0,AAPL
2010-03-31 00:00:00-04:00,7.07745902918392,7.111119678212905,7.046502916960307,7.062731742858887,430659600,0.0,0.0,AAPL
2010-04-01 00:00:00-04:00,7.135165698442757,7.174836534715599,6.995113168695174,7.091887474060059,603145200,0.0,0.0,AAPL
2010-04-05 00:00:00-04:00,7.0621323007090835,7.168223186807886,7.055820376512502,7.167622089385986,684507600,0.0,0.0,AAPL
2010-04-06 00:00:00-04:00,7.158907871019614,7.220218214060196,7.122842821725138,7.199180603027344,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.1994799244308725,7.270708769817774,7.172731488661108,7.231037139892578,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.22622951776857,7.259289080913149,7.154099415901589,7.211503028869629,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.255980976932081,7.269806216057359,7.2268281565649355,7.2667999267578125,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.279122587069126,7.305269922702446,7.2674015890357735,7.281827926635742,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.26890784247944,7.297158629828083,7.24636627907257,7.286037921905518,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.37169060265573,7.387619283831039,7.335325410691967,7.384012699127197,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.386716522234145,7.4843928421864625,7.378602108701667,7.4810872077941895,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.470568730173486,7.547808552975961,7.349751346166021,7.435405731201172,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.424284846665884,7.450131232493989,7.266199439611992,7.425487041473389,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.469668492717967,7.491007054986142,7.3019662849278575,7.350954532623291,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.778021601252278,7.821600758166705,7.685755163712321,7.790644645690918,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.7611908237630125,8.01695170083915,7.699879702912832,8.008536338806152,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.054220766769573,8.180147881017373,8.024467645060442,8.139575004577637,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.171131690283849,8.188562713683732,8.06023121783527,8.099602699279785,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.032583961358391,8.049714842470486,7.829718728603002,7.875400543212891,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,7.911762884772925,7.934302831560067,7.706192406619395,7.862173557281494,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.904850114008234,8.114628280239533,7.874495900724252,8.073755264282227,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.093890697850025,8.13175902891825,7.844141566820421,7.846846103668213,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.929498564660247,8.050917878354548,7.90064587841194,8.004934310913086,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.900946425877894,7.91296757411419,7.716413494229755,7.774417400360107,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.604612955956848,7.7581897897989025,7.475379372452792,7.693572998046875,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.628653450771907,7.761492772127502,5.988295888783438,7.400843143463135,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.324506493945816,7.4104610316140755,6.768503326538932,7.088580131530762,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.521061345113974,7.653299602910522,7.469367755638268,7.633463382720947,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.568846382070022,7.810782909649687,7.528574454587402,7.709500789642334,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.791245025959341,7.9081564563045355,7.775017002283768,7.8769001960754395,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.910860321134155,7.964357179168784,7.705890953708138,7.764797687530518,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.668627285335938,7.70829892367494,7.498520680322861,7.628354549407959,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.654804821051917,7.699285251594895,7.4447255733616045,7.640378475189209,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.723326811930741,7.770511771605472,7.521362022972787,7.584476470947266,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.498518797512352,7.60130405181852,7.358767254566231,7.463655948638916,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.26950534570787,7.328713040923292,7.099098639309287,7.145683288574219,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,6.9972149083761925,7.348248596355744,6.9530354496037585,7.282730579376221,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.431798653768985,7.540594883433723,7.4011434866862835,7.416170120239258,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.193469326051639,7.4161707307159,7.127651156909051,7.369887828826904,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.5159513384974375,7.577562627960775,7.32570759265015,7.336527347564697,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.5315784029868595,7.630456925854554,7.486797847361458,7.614227294921875,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.795755317531095,7.796055464977924,7.6142271047294,7.720318794250488,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.804774697553776,7.9926133190958755,7.782835032276864,7.839036464691162,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,7.950533848245895,7.9583481151471585,7.824005643057427,7.932802677154541,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,7.969769008448815,7.980889713791403,7.826410861897817,7.907858371734619,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.760291810317133,7.871191494454788,7.652698563823014,7.6926703453063965,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.762695257528763,7.788541645347556,7.530075359559685,7.541797161102295,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.610922338822628,7.627753068697829,7.382811055731011,7.493410587310791,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.557724996315671,7.57064899131178,7.287838691718917,7.309176445007324,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.358467337898861,7.54299946209261,7.279124070001396,7.52887487411499,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.460350631080823,7.629555955682924,7.434504242679554,7.61903715133667,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.69267232202519,7.788544592721801,7.634066502267519,7.642180919647217,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.683052465682097,7.8095806801616625,7.678844783195519,7.804771900177002,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.847148541508566,8.047009057696604,7.8330231507215515,8.031982421875,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.132665240761042,8.201790669881838,8.099605671633846,8.1708345413208,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.182252605038066,8.264902310294405,8.157307459207733,8.236950874328613,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.345747547724796,8.385419183581556,8.076462264980059,8.11974048614502,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.17954562145841,8.294051855987846,8.159710211749832,8.230337142944336,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.252277738047047,8.254682127684562,8.05151521598079,8.143781661987305,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.144686830064785,8.210806774412648,8.057530071321912,8.084579467773438,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.116434206823952,8.12274532934578,7.988702993627858,8.015451431274414,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.022363772971488,8.107117719740785,7.949933529014378,8.063538551330566,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.937912017469102,7.946027235606906,7.642780345180938,7.698981761932373,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.715210021556361,7.753078361615829,7.513847976296306,7.559529781341553,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.6427813398947135,7.657808780500705,7.3097812814013805,7.467865943908691,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.528270525090688,7.54149546881603,7.309175765894551,7.421579360961914,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.543602981443936,7.597700165010619,7.398140559918367,7.47237491607666,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.528271853251962,7.777121375299922,7.506032853298817,7.774115085601807,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.888623839891283,7.901246888703255,7.660512531399572,7.756685733795166,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.7206176064988945,7.811080747275,7.668623891860568,7.802666187286377,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.769907501348768,7.869687258570821,7.6596089412705535,7.732640266418457,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.703490716405518,7.705894304156452,7.406253986496902,7.567645072937012,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.494913239964184,7.687859905624897,7.483491585765803,7.595593452453613,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.460353629640071,7.723026906541541,7.432402987615279,7.557127952575684,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.609119986580683,7.662917015279313,7.465761827579374,7.510542392730713,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.509940340593624,7.509940340593624,7.200983451778323,7.380706787109375,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.3001631536762535,7.600704719703262,7.213306560038567,7.57034969329834,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,7.967064197015315,7.968867489506173,7.633764061555539,7.640976428985596,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.7443623395704675,7.81408804008706,7.6731334941324,7.784635066986084,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.726631033880806,7.825509568584724,7.702286985834342,7.812285423278809,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.81409152794934,7.817097016600479,7.745267844172472,7.792452812194824,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.840234797991078,7.958347631648555,7.823103922861114,7.936708927154541,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.924388318892587,7.994114027335873,7.821603048818438,7.842940807342529,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.835426178899797,7.893731024515874,7.69687683274958,7.757285118103027,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.690568463022339,7.805073952958856,7.660813728337126,7.731441497802734,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.827316611196528,7.8919326185654,7.802672403852762,7.869692802429199,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.844441142543434,7.912062584141992,7.796655109804951,7.872090816497803,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.899444507739151,7.942721932165331,7.823407663643856,7.903652191162109,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.866080306648583,7.909659463282324,7.8306163655111485,7.865179061889648,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.807476982309817,7.85887042071445,7.742860200558267,7.816794395446777,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.858568741827919,7.878705910873974,7.801165932551769,7.8666839599609375,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.809583211438912,7.827616142226303,7.740457779287547,7.796359062194824,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.675842106330375,7.684557621065967,7.507838923064851,7.519258975982666,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.41406706593683,7.606714392646137,7.396936189174432,7.567343711853027,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.563133389785189,7.570045607065058,7.486194544943545,7.486495494842529,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.440814601013308,7.5138467315437145,7.411961925722335,7.442617893218994,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.5159528160930895,7.652699714279963,7.489504521102382,7.572755336761475,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.584473365967339,7.653898106770764,7.56103056823295,7.60581111907959,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.5989006490224,7.618135769538192,7.47387557580335,7.5099406242370605,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.495214190805562,7.631359167795089,7.483492387889402,7.502727508544922,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.567343204512222,7.573654326306825,7.370789158661671,7.387318134307861,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.293250977628459,7.303167883920526,7.1724327713772915,7.210902214050293,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.154100297313125,7.332923231384493,7.128854999309405,7.299862861633301,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.376799898609419,7.385816360819907,7.221419811248779,7.221419811248779,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.265600535932673,7.291446926709753,7.0795644652493985,7.261693000793457,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.2358479837869,7.385819050979013,7.233443592988345,7.288142681121826,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.268604657001502,7.350052160685612,7.223523951652617,7.306172847747803,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.43750839991314,7.5574245265279645,7.401744307166001,7.523463726043701,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.551414427236248,7.578763961791992,7.470568821083582,7.578763961791992,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.66652155136505,7.777421214485061,7.6487895790620355,7.777121067047119,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.713108132498503,7.7999647325929,7.7013871301296275,7.748271942138672,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.8074757154413,7.946025867066293,7.787038402396994,7.901846408843994,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,7.9655613230368285,8.010040929776665,7.901846597677974,7.9063544273376465,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.909962404959794,7.949333894049439,7.856165376898984,7.916574478149414,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,7.989002957237197,8.062936335993035,7.987200467482129,8.02566909790039,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.000726539768914,8.08968658045837,7.97998907302212,8.056326866149902,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.059631086390569,8.126051151717673,8.049712577064206,8.121241569519043,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.121842101010902,8.315089684782452,8.099601498806301,8.312084197998047,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.34574589830117,8.353861114907481,8.225229474471082,8.276021003723145,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.297360086646071,8.528777820019922,8.290447866331988,8.512248039245605,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.5311791932544,8.636067866065078,8.499020888104345,8.528473854064941,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.496622661186082,8.655008307477672,8.48760619490373,8.648096084594727,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.605414132916561,8.798662538197716,8.595496426820727,8.68325424194336,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.778829174361976,8.821806445827278,8.732245317559709,8.785440444946289,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.835333968988673,8.857873931783127,8.74607295560655,8.750580787658691,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.768910400558612,8.768910400558612,8.264902554094808,8.621344566345215,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.632465290465676,8.710005275193028,8.595498992154669,8.636672973632812,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.685663291643149,8.715717373252945,8.452743156000203,8.527878761291504,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.600007902136646,8.61293110079079,8.45574767129306,8.490911483764648,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.463259068402614,8.50232879935375,8.34815090785268,8.374299049377441,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.475283748547,8.699186611940835,8.46987306697564,8.683859825134277,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.70339100557434,8.77552109374383,8.573256217894118,8.69136905670166,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.725934759514896,8.730142443067464,8.622849321344502,8.69227409362793,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.767101998354068,8.850953049721715,8.715710195128375,8.838029861450195,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.858170030366507,8.933304796790873,8.85396234862116,8.876802444458008,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.878306128491937,9.00122854632879,8.790547508967652,8.972375869750977,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.02226628211889,9.075161251530611,9.01024433337382,9.020462989807129,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.06704694084143,9.090488938628475,9.028276556962888,9.085680961608887,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.23985757045508,9.46706757753181,9.16382075398942,9.459253311157227,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.571358248057816,9.58728612950072,9.445731266382541,9.557232856750488,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.118439100772061,9.430100485490474,9.016856045527945,9.301468849182129,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.286744672503845,9.444529171314672,9.222729788408872,9.332727432250977,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.387726376199684,9.459255378967624,9.220625271404025,9.302372932434082,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.288846997398855,9.317999824423197,9.205597803826313,9.240760803222656,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.289450766918414,9.36488570829521,9.26991469327767,9.281936645507812,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.222727165124436,9.308982634505439,9.186060224228552,9.258191108703613,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.246169407997753,9.313790860042312,9.184558127497956,9.251579284667969,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.255185325457434,9.256688470285612,9.04330450228023,9.173739433288574,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.143388843487532,9.19297820123845,9.042406032304708,9.0457124710083,430511200,0.0,0.0,AAPL
