Date,open,high,low,close,volume,dividends,stock_splits,symbol,daily_return,volatility,price_range,price_change,price_change_pct,ma_5,ma_10,ma_20,rsi,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,target
2010-03-03 00:00:00-05:00,6.279521048739402,6.30747127603786,6.249466980485868,6.291241645812988,372052800,0.0,0.0,AAPL,0.0022981838027420487,0.019795451654770885,0.05800429555199216,0.011720597073586525,0.1866479462783138,6.213943004608154,6.120624685287476,6.031424140930175,75.43860047762632,6.276816368103027,566546400.0,6.281023979187012,550093600.0,6.14968729019165,507460800.0,6.332718372344971
2010-03-04 00:00:00-05:00,6.289741499920631,6.339029897011529,6.270205427066917,6.332718372344971,366041200,0.0,0.0,AAPL,0.0065927727572800965,0.019639290624226625,0.06882446994461233,0.04297687242433934,0.6832851942306637,6.26629753112793,6.14400691986084,6.048675322532654,73.36963116028838,6.291241645812988,372052800.0,6.276816368103027,566546400.0,6.281023979187012,550093600.0,6.580365180969238
2010-03-05 00:00:00-05:00,6.459847926897176,6.602905938606345,6.450530914550255,6.580365180969238,899620400,0.0,0.0,AAPL,0.039105924827755434,0.020600156941039133,0.1523750240560906,0.12051725407206249,1.8656360867298296,6.352433109283448,6.195940828323364,6.089098262786865,78.75507695150006,6.332718372344971,366041200.0,6.291241645812988,372052800.0,6.276816368103027,566546400.0,6.5842719078063965
2010-03-08 00:00:00-05:00,6.612222140584392,6.614626129451996,6.559326761429584,6.5842719078063965,429889600,0.0,0.0,AAPL,0.0005936945336189048,0.018167278250441156,0.05529936802241231,-0.027950232777995687,-0.42270559251848466,6.413082695007324,6.25202202796936,6.124592399597168,76.66674401749783,6.580365180969238,899620400.0,6.332718372344971,366041200.0,6.291241645812988,372052800.0,6.7026848793029785
2010-03-09 00:00:00-05:00,6.5611296294393195,6.7621919262095584,6.548506983317725,6.7026848793029785,920259200,0.0,0.0,AAPL,0.017984216501780503,0.017842537587721467,0.2136849428918337,0.14155524986365897,2.1574829009399643,6.498256397247315,6.330042839050293,6.1680206775665285,81.5019027839294,6.5842719078063965,429889600.0,6.580365180969238,899620400.0,6.332718372344971,366041200.0,6.757384300231934
2010-03-10 00:00:00-05:00,6.7270300753669625,6.776619423346537,6.708095902317779,6.757384300231934,596218000,0.0,0.0,AAPL,0.008160822403848966,0.017750401046028635,0.0685235210287578,0.03035422486497108,0.45122772642450604,6.591484928131104,6.402713966369629,6.211073303222657,82.28700327417498,6.7026848793029785,920259200.0,6.5842719078063965,429889600.0,6.580365180969238,899620400.0,6.777219295501709
2010-03-11 00:00:00-05:00,6.7294340458295085,6.777219295501709,6.7117016678147605,6.777219295501709,405700400,0.0,0.0,AAPL,0.0029353066791086846,0.01771002600306949,0.06551762768694847,0.047785249672200436,0.7100931422578517,6.680385112762451,6.47334132194519,6.25672562122345,85.74863428557283,6.757384300231934,596218000.0,6.7026848793029785,920259200.0,6.5842719078063965,429889600.0,6.81027889251709
2010-03-12 00:00:00-05:00,6.833419942157783,6.844239697013196,6.78473265037516,6.81027889251709,416323600,0.0,0.0,AAPL,0.004878047407632868,0.015620296751818492,0.05950704663803563,-0.02314104964069319,-0.3386452147910284,6.726367855072022,6.539400482177735,6.298696303367615,89.45139366732639,6.777219295501709,405700400.0,6.757384300231934,596218000.0,6.7026848793029785,920259200.0,6.727329730987549
2010-03-15 00:00:00-04:00,6.773613036036831,6.777218818608577,6.619434732925409,6.727329730987549,493502800,0.0,0.0,AAPL,-0.01217999480471832,0.013990345126096818,0.1577840856831676,-0.046283305049282575,-0.6832882953757046,6.754979419708252,6.584031057357788,6.333949851989746,91.09888135201983,6.81027889251709,416323600.0,6.777219295501709,405700400.0,6.757384300231934,596218000.0,6.745663642883301
2010-03-16 00:00:00-04:00,6.73754922617164,6.76159232875938,6.687358778031274,6.745663642883301,446908000,0.0,0.0,AAPL,0.002725288134949322,0.013899470277761736,0.07423355072810622,0.008114416711660688,0.12043573173670749,6.763575172424316,6.630915784835816,6.36558198928833,90.19944171761378,6.727329730987549,493502800.0,6.81027889251709,416323600.0,6.777219295501709,405700400.0,6.735745429992676
2010-03-17 00:00:00-04:00,6.759187433200796,6.805771292092223,6.7101995852436405,6.735745429992676,450956800,0.0,0.0,AAPL,-0.0014703094336890876,0.013945436057530841,0.09557170684858285,-0.023442003208120177,-0.34681688353505646,6.7592473983764645,6.675366163253784,6.39799542427063,88.6984080810593,6.745663642883301,446908000.0,6.727329730987549,493502800.0,6.81027889251709,416323600.0,6.751673221588135
2010-03-18 00:00:00-04:00,6.735142638972254,6.762192026634564,6.6903624800203065,6.751673221588135,342109600,0.0,0.0,AAPL,0.0023646665036562986,0.013744494469709176,0.07182954661425711,0.016530582615880363,0.2454377509427601,6.75413818359375,6.7172616481781,6.430634284019471,87.80673183925904,6.735745429992676,450956800.0,6.745663642883301,446908000.0,6.727329730987549,493502800.0,6.679542541503906
2010-03-19 00:00:00-04:00,6.755880312712709,6.769404604093275,6.648886972770194,6.679542541503906,559445600,0.0,0.0,AAPL,-0.010683378433303692,0.011838464776238912,0.12051763132308047,-0.07633777120880314,-1.129945583333625,6.727990913391113,6.727179384231567,6.4615601062774655,77.03910954321513,6.751673221588135,342109600.0,6.735745429992676,450956800.0,6.745663642883301,446908000.0,6.754679203033447
2010-03-22 00:00:00-04:00,6.626047537989079,6.792247398489312,6.616429977228098,6.754679203033447,456419600,0.0,0.0,AAPL,0.01124877355936782,0.011653881376893375,0.1758174212612147,0.1286316650443684,1.941303081616684,6.733460807800293,6.744220113754272,6.498121070861816,79.57588317338596,6.679542541503906,559445600.0,6.751673221588135,342109600.0,6.735745429992676,450956800.0,6.863173007965088
2010-03-23 00:00:00-04:00,6.781425364353218,6.8757960537169005,6.735141665796506,6.863173007965088,602431200,0.0,0.0,AAPL,0.016062021847450092,0.01161932616121331,0.14065438792039409,0.08174764361186959,1.2054640318181296,6.756962680816651,6.760268926620483,6.545155882835388,81.70606176436534,6.754679203033447,456419600.0,6.679542541503906,559445600.0,6.751673221588135,342109600.0,6.893530368804932
2010-03-24 00:00:00-04:00,6.84153662838718,6.918475518810411,6.837629092583793,6.893530368804932,597780400,0.0,0.0,AAPL,0.004423225351395388,0.01157938180002235,0.08084642622661775,0.05199374041775151,0.759971673644441,6.788519668579101,6.773883533477783,6.588298749923706,81.47771068859198,6.863173007965088,602431200.0,6.754679203033447,456419600.0,6.679542541503906,559445600.0,6.8117804527282715
2010-03-25 00:00:00-04:00,6.940111943659173,6.9416150884831564,6.7997585042695015,6.8117804527282715,542284400,0.0,0.0,AAPL,-0.011858933188515497,0.011840339964030127,0.141856584213655,-0.12833149093090146,-1.8491271030311178,6.800541114807129,6.77733964920044,6.625340485572815,65.96162865425335,6.893530368804932,597780400.0,6.863173007965088,602431200.0,6.754679203033447,456419600.0,6.939512252807617
2010-03-26 00:00:00-04:00,6.880906452769786,6.971068666458749,6.868884503264586,6.939512252807617,640875200,0.0,0.0,AAPL,0.018751602604600404,0.011862068422157776,0.10218416319416335,0.05860580003783156,0.8517162737220594,6.852535057067871,6.790262985229492,6.664831733703613,70.92760441568174,6.8117804527282715,542284400.0,6.893530368804932,597780400.0,6.863173007965088,602431200.0,6.9842915534973145
2010-03-29 00:00:00-04:00,7.00262542656534,7.028771961236219,6.961150506006988,6.9842915534973145,540744400,0.0,0.0,AAPL,0.006452802309208527,0.011846558482442109,0.06762145522923113,-0.01833387306802514,-0.2618142760924108,6.8984575271606445,6.815959167480469,6.699995112419129,68.16576725552873,6.939512252807617,640875200.0,6.8117804527282715,542284400.0,6.893530368804932,597780400.0,7.088279724121094
2010-03-30 00:00:00-04:00,7.110820479003854,7.137268768885871,7.040192726868982,7.088279724121094,527310000,0.0,0.0,AAPL,0.014888864507912603,0.011841271804049026,0.09707604201688902,-0.022540754882760083,-0.31699232105938063,6.9434788703918455,6.850220775604248,6.740568280220032,70.06907385963349,6.9842915534973145,540744400.0,6.939512252807617,640875200.0,6.8117804527282715,542284400.0,7.062731742858887
2010-03-31 00:00:00-04:00,7.07745902918392,7.111119678212905,7.046502916960307,7.062731742858887,430659600,0.0,0.0,AAPL,-0.0036042569222075604,0.011826351443048616,0.06461676125259785,-0.014727286325033617,-0.20808720000081407,6.977319145202637,6.882919406890869,6.7791427850723265,67.19738289518656,7.088279724121094,527310000.0,6.9842915534973145,540744400.0,6.939512252807617,640875200.0,7.091887474060059
2010-04-01 00:00:00-04:00,7.135165698442757,7.174836534715599,6.995113168695174,7.091887474060059,603145200,0.0,0.0,AAPL,0.0041281096695553465,0.011812762415692256,0.1797233660204247,-0.04327822438269813,-0.6065482738844251,7.033340549468994,6.916940832138062,6.817101240158081,67.04238780885893,7.062731742858887,430659600.0,7.088279724121094,527310000.0,6.9842915534973145,540744400.0,7.167622089385986
2010-04-05 00:00:00-04:00,7.0621323007090835,7.168223186807886,7.055820376512502,7.167622089385986,684507600,0.0,0.0,AAPL,0.010679049209810776,0.011656224788651196,0.11240281029538401,0.10548978867690284,1.4937384940566887,7.078962516784668,6.9657487869262695,6.846464085578918,76.88033685426466,7.091887474060059,603145200.0,7.062731742858887,430659600.0,7.088279724121094,527310000.0,7.199180603027344
2010-04-06 00:00:00-04:00,7.158907871019614,7.220218214060196,7.122842821725138,7.199180603027344,447017200,0.0,0.0,AAPL,0.00440292655608765,0.01144274775210983,0.09737539233505821,0.04027273200772985,0.5625541316261411,7.121940326690674,7.010198926925659,6.8772095203399655,77.24772986674856,7.167622089385986,684507600.0,7.091887474060059,603145200.0,7.062731742858887,430659600.0,7.231037139892578
2010-04-07 00:00:00-04:00,7.1994799244308725,7.270708769817774,7.172731488661108,7.231037139892578,628502000,0.0,0.0,AAPL,0.004425022599354955,0.01061133525257929,0.09797728115666615,0.031557215461705646,0.4383263206918419,7.15049180984497,7.046985340118408,6.9036271333694454,78.99328971461748,7.199180603027344,447017200.0,7.167622089385986,684507600.0,7.091887474060059,603145200.0,7.211503028869629
2010-04-08 00:00:00-04:00,7.22622951776857,7.259289080913149,7.154099415901589,7.211503028869629,572989200,0.0,0.0,AAPL,-0.002701425901297405,0.010515300461734791,0.1051896650115598,-0.014726488898941348,-0.2037921555457157,7.180246067047119,7.078782606124878,6.926333069801331,76.80425695850055,7.231037139892578,628502000.0,7.199180603027344,447017200.0,7.167622089385986,684507600.0,7.2667999267578125
2010-04-09 00:00:00-04:00,7.255980976932081,7.269806216057359,7.2268281565649355,7.2667999267578125,334182800,0.0,0.0,AAPL,0.007667874181958245,0.010518952279263227,0.04297805949242317,0.010818949825731394,0.14910388905547795,7.21522855758667,7.124284553527832,6.950812101364136,84.91749549202173,7.211503028869629,572989200.0,7.231037139892578,628502000.0,7.199180603027344,447017200.0,7.281827926635742
2010-04-12 00:00:00-04:00,7.279122587069126,7.305269922702446,7.2674015890357735,7.281827926635742,333026400,0.0,0.0,AAPL,0.002068035452936323,0.010460299166511828,0.03786833366667253,0.0027053395666163382,0.037165737137360384,7.238069725036621,7.158516120910645,6.974389553070068,83.756411516944,7.2667999267578125,334182800.0,7.211503028869629,572989200.0,7.231037139892578,628502000.0,7.286037921905518
2010-04-13 00:00:00-04:00,7.26890784247944,7.297158629828083,7.24636627907257,7.286037921905518,306210800,0.0,0.0,AAPL,0.0005781508863147433,0.010068497740695482,0.05079235075551303,0.01713007942607714,0.23566235529867482,7.255441188812256,7.1886907577514645,7.002324962615967,81.25253738412613,7.281827926635742,333026400.0,7.2667999267578125,334182800.0,7.211503028869629,572989200.0,7.384012699127197
2010-04-14 00:00:00-04:00,7.37169060265573,7.387619283831039,7.335325410691967,7.384012699127197,404076400,0.0,0.0,AAPL,0.013446921121164968,0.010123704003879337,0.052293873139071856,0.012322096471467425,0.16715428163830232,7.2860363006591795,7.218264055252075,7.034242415428162,82.95603964659475,7.286037921905518,306210800.0,7.281827926635742,333026400.0,7.2667999267578125,334182800.0,7.4810872077941895
2010-04-15 00:00:00-04:00,7.386716522234145,7.4843928421864625,7.378602108701667,7.4810872077941895,376784800,0.0,0.0,AAPL,0.013146579322441676,0.01019964112632242,0.1057907334847954,0.0943706855600448,1.2775728603634293,7.339953136444092,7.260099601745606,7.071509504318238,94.06401352147199,7.384012699127197,404076400.0,7.286037921905518,306210800.0,7.281827926635742,333026400.0,7.435405731201172
2010-04-16 00:00:00-04:00,7.470568730173486,7.547808552975961,7.349751346166021,7.435405731201172,750545600,0.0,0.0,AAPL,-0.006106261740328911,0.010428292383409159,0.1980572068099402,-0.03516299897231434,-0.47068704194222394,7.373674297332764,7.294451427459717,7.105696129798889,86.60159335066807,7.4810872077941895,376784800.0,7.384012699127197,404076400.0,7.286037921905518,306210800.0,7.425487041473389
2010-04-19 00:00:00-04:00,7.424284846665884,7.450131232493989,7.266199439611992,7.425487041473389,566924400,0.0,0.0,AAPL,-0.0013339809670589453,0.00832498829855572,0.1839317928819968,0.0012021948075044975,0.016192735493498502,7.402406120300293,7.320237922668457,7.142993354797364,84.33107292812268,7.435405731201172,750545600.0,7.4810872077941895,376784800.0,7.384012699127197,404076400.0,7.350954532623291
2010-04-20 00:00:00-04:00,7.469668492717967,7.491007054986142,7.3019662849278575,7.350954532623291,738326400,0.0,0.0,AAPL,-0.010037389929281826,0.008696025814490306,0.18904077005828412,-0.11871396009467627,-1.5892801696676122,7.415389442443848,7.335415315628052,7.172807121276856,71.42170507546822,7.425487041473389,566924400.0,7.435405731201172,750545600.0,7.4810872077941895,376784800.0,7.790644645690918
2010-04-21 00:00:00-04:00,7.778021601252278,7.821600758166705,7.685755163712321,7.790644645690918,982391200,0.0,0.0,AAPL,0.059814016141209514,0.013232914832521182,0.13584559445438327,0.01262304443863993,0.16229119801631295,7.496715831756592,7.391376066207886,7.219180703163147,85.43029450046697,7.350954532623291,738326400.0,7.425487041473389,566924400.0,7.435405731201172,750545600.0,8.008536338806152
2010-04-22 00:00:00-04:00,7.7611908237630125,8.01695170083915,7.699879702912832,8.008536338806152,793424800,0.0,0.0,AAPL,0.027968377846081305,0.01386927601987647,0.3170719979263188,0.24734551504313984,3.186953144945538,7.602205657958985,7.471079397201538,7.274931001663208,87.69169836477,7.790644645690918,982391200.0,7.350954532623291,738326400.0,7.425487041473389,566924400.0,8.139575004577637
2010-04-23 00:00:00-04:00,8.054220766769573,8.180147881017373,8.024467645060442,8.139575004577637,796955600,0.0,0.0,AAPL,0.016362373875551173,0.01399078416672231,0.1556802359569307,0.08535423780806362,1.059745446266156,7.743039512634278,7.558356904983521,7.341320729255676,88.22713938548753,8.008536338806152,793424800.0,7.790644645690918,982391200.0,7.350954532623291,738326400.0,8.099602699279785
2010-04-26 00:00:00-04:00,8.171131690283849,8.188562713683732,8.06023121783527,8.099602699279785,479068800,0.0,0.0,AAPL,-0.00491085901602617,0.01413647700252122,0.12833149584846204,-0.07152899100406351,-0.875386589217714,7.877862644195557,7.640134382247925,7.399325251579285,85.18097600127584,8.139575004577637,796955600.0,8.008536338806152,793424800.0,7.790644645690918,982391200.0,7.875400543212891
2010-04-27 00:00:00-04:00,8.032583961358391,8.049714842470486,7.829718728603002,7.875400543212891,709343600,0.0,0.0,AAPL,-0.027680636247359502,0.015072047520525303,0.2199961138674844,-0.1571834181455003,-1.9568225978296403,7.982751846313477,7.699070644378662,7.443880701065064,71.886661414711,8.099602699279785,479068800.0,8.139575004577637,796955600.0,8.008536338806152,793424800.0,7.862173557281494
2010-04-28 00:00:00-04:00,7.911762884772925,7.934302831560067,7.706192406619395,7.862173557281494,758402400,0.0,0.0,AAPL,-0.0016795318357230027,0.01512011785969024,0.22811042494067202,-0.049589327491430524,-0.626779748251439,7.997057628631592,7.746886730194092,7.482575392723083,72.19599222740533,7.875400543212891,709343600.0,8.099602699279785,479068800.0,8.139575004577637,796955600.0,8.073755264282227
2010-04-29 00:00:00-04:00,7.904850114008234,8.114628280239533,7.874495900724252,8.073755264282227,558840800,0.0,0.0,AAPL,0.02691135033578318,0.015567896715729133,0.24013237951528055,0.1689051502739929,2.1367280573059193,8.010101413726806,7.8061535358428955,7.53312656879425,74.874957005906,7.862173557281494,758402400.0,7.875400543212891,709343600.0,8.099602699279785,479068800.0,7.846846103668213
2010-04-30 00:00:00-04:00,8.093890697850025,8.13175902891825,7.844141566820421,7.846846103668213,542463600,0.0,0.0,AAPL,-0.028104537874444224,0.01677223855194652,0.28761746209782846,-0.24704459418181202,-3.0522353637347033,7.951555633544922,7.8472975730896,7.570874500274658,65.40478531202865,8.073755264282227,558840800.0,7.862173557281494,758402400.0,7.875400543212891,709343600.0,8.004934310913086
2010-05-03 00:00:00-04:00,7.929498564660247,8.050917878354548,7.90064587841194,8.004934310913086,454342000,0.0,0.0,AAPL,0.02014671947892177,0.016712572118259023,0.15027199994260787,0.07543574625283878,0.9513305997561644,7.932621955871582,7.905242300033569,7.612740111351013,68.08286933787002,7.846846103668213,542463600.0,8.073755264282227,558840800.0,7.862173557281494,758402400.0,7.774417400360107
2010-05-04 00:00:00-04:00,7.900946425877894,7.91296757411419,7.716413494229755,7.774417400360107,723819600,0.0,0.0,AAPL,-0.028796852241337656,0.017854428942735673,0.19655407988443496,-0.12652902551778666,-1.6014413805334429,7.912425327301025,7.947588586807251,7.641501951217651,59.206246328691925,8.004934310913086,454342000.0,7.846846103668213,542463600.0,8.073755264282227,558840800.0,7.693572998046875
2010-05-05 00:00:00-04:00,7.604612955956848,7.7581897897989025,7.475379372452792,7.693572998046875,883103200,0.0,0.0,AAPL,-0.010398773071984446,0.01793487393061899,0.2828104173461101,0.08896004209002673,1.1698168283547228,7.878705215454102,7.937881422042847,7.664628744125366,55.0493393134716,7.774417400360107,723819600.0,8.004934310913086,454342000.0,7.846846103668213,542463600.0,7.400843143463135
2010-05-06 00:00:00-04:00,7.628653450771907,7.761492772127502,5.988295888783438,7.400843143463135,1285860800,0.0,0.0,AAPL,-0.038048622487634076,0.019505274590390337,1.7731968833440641,-0.22781030730877205,-2.986245328600174,7.744122791290283,7.877112102508545,7.6740957498550415,49.264983405010035,7.693572998046875,883103200.0,7.774417400360107,723819600.0,8.004934310913086,454342000.0,7.088580131530762
2010-05-07 00:00:00-04:00,7.324506493945816,7.4104610316140755,6.768503326538932,7.088580131530762,1676018400,0.0,0.0,AAPL,-0.04219289692799155,0.021006574775833772,0.6419577050751437,-0.2359263624150545,-3.22105472375597,7.592469596862793,7.772012615203858,7.665184760093689,43.65162099329586,7.400843143463135,1285860800.0,7.693572998046875,883103200.0,7.774417400360107,723819600.0,7.633463382720947
2010-05-10 00:00:00-04:00,7.521061345113974,7.653299602910522,7.469367755638268,7.633463382720947,984306400,0.0,0.0,AAPL,0.07686775645893973,0.024956715918404926,0.18393184727225442,0.11240203760697298,1.49449701909418,7.518175411224365,7.725398683547974,7.682766532897949,54.521822381488235,7.088580131530762,1676018400.0,7.400843143463135,1285860800.0,7.693572998046875,883103200.0,7.709500789642334
2010-05-11 00:00:00-04:00,7.568846382070022,7.810782909649687,7.528574454587402,7.709500789642334,848906800,0.0,0.0,AAPL,0.00996106264078045,0.02497934207286679,0.28220845506228454,0.1406544075723124,1.8583334959143998,7.50519208908081,7.708808708190918,7.70393967628479,48.530101516291964,7.633463382720947,984306400.0,7.088580131530762,1676018400.0,7.400843143463135,1285860800.0,7.8769001960754395
2010-05-12 00:00:00-04:00,7.791245025959341,7.9081564563045355,7.775017002283768,7.8769001960754395,654379600,0.0,0.0,AAPL,0.021713391178065145,0.02511643425647321,0.13313945402076754,0.08565517011609813,1.0993771833732229,7.541857528686523,7.7102813720703125,7.728584051132202,47.5710141010189,7.709500789642334,848906800.0,7.633463382720947,984306400.0,7.088580131530762,1676018400.0,7.764797687530518
2010-05-13 00:00:00-04:00,7.910860321134155,7.964357179168784,7.705890953708138,7.764797687530518,599712400,0.0,0.0,AAPL,-0.014231805120594965,0.025299087511283135,0.258466225460646,-0.1460626336036377,-1.8463558661682595,7.6146484375,7.679385614395142,7.742769575119018,43.03583937910237,7.8769001960754395,654379600.0,7.709500789642334,848906800.0,7.633463382720947,984306400.0,7.628354549407959
2010-05-14 00:00:00-04:00,7.668627285335938,7.70829892367494,7.498520680322861,7.628354549407959,759362800,0.0,0.0,AAPL,-0.01757201457311275,0.02558815453420557,0.20977824335207895,-0.040272735927978864,-0.5251622543318669,7.7226033210754395,7.657536458969116,7.752417016029358,41.546293814061734,7.764797687530518,599712400.0,7.8769001960754395,654379600.0,7.709500789642334,848906800.0,7.640378475189209
2010-05-17 00:00:00-04:00,7.654804821051917,7.699285251594895,7.4447255733616045,7.640378475189209,762834800,0.0,0.0,AAPL,0.0015762148577878055,0.02554476753087319,0.2545596782332904,-0.014426345862707635,-0.18846131547381736,7.723986339569092,7.6210808753967285,7.763161587715149,45.43655309150226,7.628354549407959,759362800.0,7.764797687530518,599712400.0,7.8769001960754395,654379600.0,7.584476470947266
2010-05-18 00:00:00-04:00,7.723326811930741,7.770511771605472,7.521362022972787,7.584476470947266,782678400,0.0,0.0,AAPL,-0.007316653804975148,0.02560329183408349,0.2491497486326848,-0.13885034098347582,-1.7978048108618732,7.698981475830078,7.602086782455444,7.774837684631348,44.695831353133926,7.640378475189209,762834800.0,7.628354549407959,759362800.0,7.764797687530518,599712400.0,7.463655948638916
2010-05-19 00:00:00-04:00,7.498518797512352,7.60130405181852,7.358767254566231,7.463655948638916,1025726800,0.0,0.0,AAPL,-0.01592997522916173,0.025807117702576578,0.24253679725228938,-0.034862848873435937,-0.4649298056704446,7.616332626342773,7.579095077514649,7.758488249778748,37.92821374839204,7.584476470947266,782678400.0,7.640378475189209,762834800.0,7.628354549407959,759362800.0,7.145683288574219
2010-05-20 00:00:00-04:00,7.26950534570787,7.328713040923292,7.099098639309287,7.145683288574219,1282915200,0.0,0.0,AAPL,-0.04260280246742665,0.02702387384340685,0.22961440161400493,-0.12382205713365124,-1.703307876467268,7.492509746551514,7.553579092025757,7.7153455972671505,36.608947142476474,7.463655948638916,1025726800.0,7.584476470947266,782678400.0,7.640378475189209,762834800.0,7.282730579376221
2010-05-21 00:00:00-04:00,6.9972149083761925,7.348248596355744,6.9530354496037585,7.282730579376221,1223891200,0.0,0.0,AAPL,0.01917903232867002,0.0272169057268093,0.3952131467519857,0.28551567100002817,4.080418777165818,7.423384952545166,7.572994136810303,7.67250337600708,36.09534957379126,7.145683288574219,1282915200.0,7.463655948638916,1025726800.0,7.584476470947266,782678400.0,7.416170120239258
2010-05-24 00:00:00-04:00,7.431798653768985,7.540594883433723,7.4011434866862835,7.416170120239258,754238800,0.0,0.0,AAPL,0.018322734777656224,0.02741180884718491,0.13945139674743956,-0.015628533529727484,-0.21029274685478166,7.378543281555176,7.551264810562134,7.638331747055053,42.83479336653385,7.282730579376221,1223891200.0,7.145683288574219,1282915200.0,7.463655948638916,1025726800.0,7.369887828826904
2010-05-25 00:00:00-04:00,7.193469326051639,7.4161707307159,7.127651156909051,7.369887828826904,1048006400,0.0,0.0,AAPL,-0.006240726771631899,0.02744340858026726,0.2885195738068491,0.17641850277526494,2.4524814770023875,7.335625553131104,7.517303514480591,7.613056111335754,43.43530152661199,7.416170120239258,754238800.0,7.282730579376221,1223891200.0,7.145683288574219,1282915200.0,7.336527347564697
2010-05-26 00:00:00-04:00,7.5159513384974375,7.577562627960775,7.32570759265015,7.336527347564697,850654000,0.0,0.0,AAPL,-0.00452659281077783,0.02735250166403365,0.2518550353106255,-0.1794239909327402,-2.3872425838325078,7.310199832916259,7.463266229629516,7.586773800849914,48.54223813136717,7.369887828826904,1048006400.0,7.416170120239258,754238800.0,7.282730579376221,1223891200.0,7.614227294921875
